Country,Province,City,Pop.,ABBR,Rent,Total COL,Sal,QOL,Prov. ABBR,Lat,Long,Snow Days/Y,Snow Fall/Y,Total Temps Ave,Summer Temps Ave,Spring Temps Ave,Winter Temps Ave,Fall Temps Ave,Highest 3 Year,Lowest 3 Year,Most Days,Sunny Days/Y,Hours Rained/Y,Winter Daylight,Cluster,Ben Score
Germany,Rhineland-Palatinate,Mainz,"209,800",DE,0.352064363129421,0.4808486470365847,0.8206924741650324,0.17314075033188056,RP,49.9995205,8.2736253,-0.25816368657866595,-0.4263436049686086,-0.19210912770993238,-0.1704419141412196,-0.07845886337714157,-0.16421322923965143,-0.2939481834218079,16.0,-2.8,Overcast,-0.33037171607627475,-0.038050686973616514,-0.19037243364322395,0,0
Germany,Baden-Württemberg,Mannheim,"305,800",DE,0.6260695933073127,0.6472281214194677,2.108038755001526,1.288729635787296,BW,49.4892913,8.4673098,-0.24269993184977606,-0.4851196337947917,-0.12111559964023172,-0.11271305453753272,0.029135218355978394,-0.11723380309882453,-0.22977468467911386,16.8,-2.8,Overcast,-0.5013726060042506,0.35908292979934503,-0.09689533838091854,2,3
Germany,North Rhine-Westphalia,Moers,"104,500",DE,-0.12672372328668455,0.08639843248840116,0.48819383353180323,0.0987681579681862,NW,51.451283,6.62843,-0.16538115820532626,-0.2785129870118452,-0.24087707303965328,-0.6184851215896214,-0.14251852321824623,0.029772268132450205,-0.216610890065228,16.3,-2.5,Overcast,-0.5990874002488082,0.8939088589570923,-0.435961003572731,0,-1
Germany,North Rhine-Westphalia,Mönchengladbach,"260,000",DE,0.16747136595694656,0.32194690183944913,0.6019225847222665,0.17314075033188056,NW,51.1947131,6.4353792,-0.2736274413075562,-0.4103137789251041,-0.32753351178044265,-0.6987450506696933,-0.26357820691796624,-0.03669764400026488,-0.2830880528653521,16.9,-3.8,Overcast,-0.52580130456539,0.6286699835211363,-0.39797539229900875,0,-1
Germany,North Rhine-Westphalia,Mülheim,"169,300",DE,-0.07192267725110621,0.12004821382426517,0.42738054296468053,0.17314075033188056,NW,51.4272925,6.8829192,-0.07259862983198659,-0.22329914175088517,-0.23938953403737087,-0.6016708906370918,-0.14330292721630053,0.016165702439999544,-0.21057748420053032,16.3,-2.4,Overcast,-0.5502300031265295,1.1692934837266642,-0.435961003572731,0,-2
Germany,Bavaria,Munich,"1,450,400",DE,1.9672530883885724,1.8399259265462027,1.3103579306795268,1.288729635787296,BY,48.1371079,11.5753822,0.6078065782391711,0.5401955357286249,-0.6564254684418821,-0.556608751684312,-0.6000875220832782,-0.5553100566429311,-0.7579719435612858,16.6,-5.1,Overcast,-0.23265692183171707,0.8685444856230526,0.11530063050505213,2,0
Germany,North Rhine-Westphalia,Münster,"310,000",DE,0.8048940593181474,0.7631329237985549,0.8578122749008086,0.9168666739688242,NW,51.9625101,7.6251879,0.035647653270242975,-0.2814814733161977,-0.4270236203448429,-0.7997425312578892,-0.36162870667475955,-0.10197238482215697,-0.3982712557368528,16.6,-5.8,Overcast,-0.6479447973710871,0.7395485298099376,-0.5393716200733328,0,0
Germany,North Rhine-Westphalia,Neuss,"155,400",DE,0.27130492686646346,0.32007746954301225,0.2836400379878451,1.139984451059907,NW,51.1981778,6.6916476,-0.22723617712088634,-0.43049948579470226,-0.24428966251547746,-0.594384723890995,-0.158860273177712,0.010189845885882556,-0.2159527003345337,16.9,-3.0,Overcast,-0.5746587016876687,0.7105606745710354,-0.39797539229900875,0,2
Germany,Bavaria,Nuremberg,"510,000",DE,0.3261059729020418,0.5388010482261283,1.05209889151785,1.139984451059907,BY,49.453872,11.077298,0.2830677289324819,-0.10099750601155472,-0.4729914922585016,-0.3492332366031154,-0.33012181275290947,-0.46024796930513334,-0.6109762370395599,17.4,-4.4,Overcast,-0.42808651032083234,0.4532934593257773,-0.09689533838091854,0,4
Germany,North Rhine-Westphalia,Oberhausen,"211,000",DE,0.03479514923923057,0.23595301620335227,0.18649672967932446,0.0987681579681862,NW,51.4696137,6.8514435,-0.16538115820532626,-0.34678817201195683,-0.24131458451091264,-0.6005499419069232,-0.15114696719684348,0.021314132702008083,-0.21847576096886182,16.4,-4.0,Overcast,-0.5013726060042506,1.083779310771902,-0.44871870557819354,0,-2
Germany,Hesse,Offenbach am Main,"211,000",DE,0.4010968780033595,0.46963205325796337,0.46607990968921315,0.024395565604491843,HE,50.1055002,8.7610698,-0.1963086676631062,-0.4435608255338542,-0.21856398800542107,-0.1957753554430293,-0.12055521127272467,-0.1760730060932064,-0.3191787897650891,16.1,-3.3,Overcast,-0.52580130456539,0.11196146388770284,-0.20223969652985413,0,-1
Germany,Lower Saxony,Oldenburg,"163,800",DE,0.47320351752385736,0.4640237563686527,0.6982761100364089,0.8424940816051297,NI,53.1389753,8.2146017,-0.02620736564531675,-0.24289115135961295,-0.5403099239696224,-1.0340208158631348,-0.5059590423167564,-0.1107982652713143,-0.4634320390755888,16.3,-3.9,Overcast,-0.6968021944933658,0.8134675606691384,-0.7560522613465152,0,0
Germany,Lower Saxony,Osnabrück,"162,400",DE,-0.23921008093866117,-0.08745877108022948,0.2449406712633125,-0.19872221148659122,NI,52.2719595,8.047635,0.11296642691469276,-0.10396599231590722,-0.4486075195936417,-0.8200317032739404,-0.38097733862676425,-0.12789840864155638,-0.4124223349467811,16.4,-5.1,Overcast,-0.6723734959322265,1.0475444917232746,-0.5922717073544866,0,-3
Germany,North Rhine-Westphalia,Paderborn,"148,100",DE,0.07229060178988944,0.20604209946036206,0.3152313577629738,-0.27309480385028556,NW,51.7177044,8.752653,0.3758502573058219,0.3893964314675086,-0.4047688701734447,-0.7398838690668843,-0.36528925866567896,-0.11907252819239904,-0.3496749139539247,16.7,-5.3,Overcast,-0.403657811759693,1.770066783552914,-0.4872745966243933,0,-5
Germany,Baden-Württemberg,Pforzheim,"122,200",DE,0.01748955575431109,0.1611757243458767,0.6500993473793376,0.024395565604491843,BW,48.890934,8.7025509,-0.02620736564531675,-0.300479785664055,-0.22398913024903833,-0.24576966880854975,-0.22919516500325038,-0.12247416961551176,-0.2634520592329718,18.6,-2.3,Overcast,-0.33037171607627475,0.41995742580103984,-0.005925168380797995,0,0
Germany,Brandenburg,Potsdam,"167,700",DE,0.8250839183838867,0.7911744082451082,0.9044094715691234,0.17314075033188056,BB,52.4009309,13.0591397,0.2521402194747023,-0.0825928909245681,-0.4169025216430401,-0.47859072006457504,-0.30083739682554783,-0.33769694181839804,-0.44423483859700524,16.9,-7.0,Overcast,-0.5013726060042506,-0.1474798405004725,-0.6190327870786011,0,-1
Germany,North Rhine-Westphalia,Recklinghausen,"114,300",DE,-0.21613595629210186,0.10509275545277005,0.47871643759926463,-0.049977026759202514,NW,51.6143815,7.1978546,-0.01074361091642686,-0.26188946370747,-0.36772623227347767,-0.7210519304000512,-0.2920782188472736,-0.07687378729486624,-0.34056995601265366,16.5,-5.3,Overcast,-0.5746587016876687,1.025078903913125,-0.47437506869486434,0,-2
Germany,Bavaria,Regensburg,"145,500",DE,0.3376430352253214,0.45093773029359446,0.9107277355241492,0.8424940816051297,BY,49.0195333,12.0974869,0.20574895528803244,-0.01906728401142053,-0.6244871310399415,-0.43397696060386487,-0.49536958834302464,-0.6195734986633573,-0.7690514706946403,16.3,-3.8,Overcast,-0.5990874002488082,0.08152421588685543,-0.02843979183891015,0,3
Germany,North Rhine-Westphalia,Remscheid,"109,500",DE,0.1328601789871076,0.24156131309266293,0.46055142872856564,0.17314075033188056,NW,51.1798706,7.1943544,0.6232703329680604,0.6203446659461471,-0.8527222818802901,-1.1948769586423325,-0.820243577537196,-0.4778997302034479,-0.7792534115204013,14.1,-6.4,Overcast,-0.5013726060042506,2.16575100756393,-0.39797539229900875,0,-4
Germany,Baden-Württemberg,Reutlingen,"114,310",DE,0.6433751867922322,0.7425691685377491,0.9352110083498739,1.0656118586962129,BW,48.4919508,9.2114144,0.20574895528803244,-0.12415169918550555,-0.4330321112168049,-0.4403663683658246,-0.48961729235729184,-0.25872369904937664,-0.4781316097277608,17.6,-4.7,Overcast,-0.33037171607627475,0.5351841503756765,0.06073450396661878,0,2
Germany,Mecklenburg-Vorpommern,Rostock,"206,000",DE,-0.2882425958125997,0.004143411445178067,0.24336110527455607,0.5450037121503524,MV,54.0886707,12.1400211,0.23667646474581205,-0.09743532244633148,-0.7186979345178109,-1.052852754529968,-0.7785394316406401,-0.34928090990791705,-0.6026391671174317,15.6,-7.1,Overcast,-0.5502300031265295,0.4214068185629851,-0.9575251530807859,0,1
Germany,Saarland,Saarbrücken,"178,200",DE,-0.24209434651948109,0.0004045468523042894,0.6809008841600881,0.7681214892414354,SL,49.234362,6.996379,-0.16538115820532626,-0.286231051403162,-0.24379381618138238,-0.3504662802062997,-0.1427799912175983,-0.1181531656456119,-0.3131453839003914,15.9,-4.4,Overcast,-0.42808651032083234,0.9286942852437751,-0.062494425374056736,0,2
Germany,Lower Saxony,Salzgitter,"101,100",DE,-0.10076533305930534,0.06022638033828473,-0.4232157419806588,-0.4218399885776743,NI,52.1503721,10.3593147,0.22121271001692233,-0.04162777992450101,-0.5022172585386335,-0.7255357253207254,-0.4819039863764246,-0.2581720815213044,-0.46639389286371313,16.9,-5.1,Overcast,-0.5013726060042506,0.24892907989151616,-0.565720455451608,0,-3
Germany,North Rhine-Westphalia,Siegen,"102,400",DE,-0.07769120841274604,-0.05380898974436548,0.3412941965774549,-0.19872221148659122,NW,50.8751175,8.0256131,0.43770527622138145,0.5093232781633563,-0.6602464019575484,-0.9501738508465202,-0.5999567880836025,-0.36086487799743594,-0.6193133069616876,15.4,-4.3,Overcast,-0.4769439074431112,1.9244271127000687,-0.3355913879949705,0,-5
Germany,North Rhine-Westphalia,Solingen,"158,700",DE,0.25111506780072407,0.3967241936969247,1.7368407476437637,0.5450037121503524,NW,51.1721629,7.0845893,0.2830677289324819,0.25225236420641445,-0.591790440421152,-0.9311177224336534,-0.5029521603242155,-0.29310785829921837,-0.5427439016242516,15.0,-5.0,Overcast,-0.403657811759693,2.081686227371113,-0.38540681560391155,0,-2
Germany,Baden-Württemberg,Stuttgart,"623,700",DE,1.4163583624519689,1.3613512586583594,0.9960242989169965,1.2143570434236015,BW,48.7784485,9.1800132,-0.01074361091642686,-0.28623105140316213,-0.27873639901930447,-0.2656104613325345,-0.22710342100843892,-0.1921618506619824,-0.3685430195671616,18.4,-2.8,Overcast,-0.3792291131985535,0.4467711918970243,0.016440680159726252,2,1
Germany,Rhineland-Palatinate,Trier,"114,900",DE,0.22227241199252493,0.4602848917757789,0.47555730562175175,0.6937488968777411,RP,49.7596208,6.6441878,-0.08806238456087681,-0.25476509657702356,-0.27231956410749875,-0.4664844737787545,-0.24409884096628326,-0.06804790684570867,-0.28166197511551444,16.6,-3.7,Overcast,-0.3792291131985535,0.8866618951473669,-0.14331221695714252,0,1
Germany,Baden-Württemberg,Ulm,"122,636",DE,0.6981762328278106,0.6846167673482055,1.219532886326032,0.8424940816051297,BW,48.3984968,9.9912458,0.40677776676360167,0.04742680920607946,-0.7440152649880247,-0.6744204632250365,-0.7125187618044003,-0.5939232836079941,-0.831689193399046,15.3,-5.3,Overcast,-0.28151431895399587,0.36995337551393337,0.0717184067506922,0,1
Germany,Hesse,Wiesbaden,"276,200",DE,0.7327874197976495,0.828563054173846,1.267709648983103,1.288729635787296,HE,50.0820384,8.2416556,-0.14991740347643637,-0.2589209774031176,-0.278736399019305,-0.3116814541424661,-0.15114696719684348,-0.20723939642929282,-0.36920120929785644,15.5,-4.8,Overcast,-0.3548004146374141,0.2010991187473274,-0.20223969652985413,2,3
Germany,Lower Saxony,Wolfsburg,"124,000",DE,-0.38053909439883693,-0.12297798471253037,1.661021580183455,0.024395565604491843,NI,52.4205588,10.7861682,0.19028520055914222,-0.07071894570715732,-0.4846001299625857,-0.6997539045268473,-0.44582140246592444,-0.2586317627946981,-0.4550949691534611,16.9,-6.4,Overcast,-0.5990874002488082,0.2670464894158304,-0.6190327870786011,0,0
Germany,North Rhine-Westphalia,Wuppertal,"350,000",DE,-0.38053909439883693,0.01722943752023629,0.5734903969246506,0.32188593505926927,NW,51.264018,7.1780374,0.4222415214924917,0.2884678971195173,-0.4240193749088608,-0.7765388925433998,-0.3391424587305345,-0.14950342849105613,-0.3718339682206325,15.7,-2.6,Overcast,-0.5013726060042506,1.962111324510641,-0.41059071939548064,0,-1
Germany,Bavaria,Würzburg,"124,900",DE,-0.27958979907014,-0.32113780813484055,0.8901933776703155,-0.19872221148659122,BY,49.7780356,9.9434769,-0.02620736564531675,-0.2998860884031843,-0.3950269480800672,-0.34912114173009745,-0.34502548871594235,-0.3187580733545815,-0.47418247134359504,17.0,-3.8,Overcast,-0.5013726060042506,0.14674689017438558,-0.15501565118136482,0,-1
Italy,Apulia,Bari,"316,736",IT,0.0405636804008704,0.20417266716392515,-0.3505557064978629,0.32188593505926927,AP,41.1257843,16.8620293,-1.0158876682942735,-0.8644921834910644,1.8615697183819384,1.8129647690191637,1.6260510243949393,1.6377373624632832,1.9085740520582013,21.9,2.7,Overcast,2.2834990299656424,-1.3439535654861645,1.0466524182663324,1,6
Italy,Lombardy,Bergamo,"119,809",IT,-0.034427224700447345,0.12752594301001272,-0.0535973006116534,0.6193763045140467,LO,45.7566557,9.7542192,-0.4591924980542353,-0.5064927351861311,-0.25788168555593793,-0.07112585664827654,-0.29835345083170856,-0.2620334042178106,-0.3372790073591827,17.1,-6.4,Overcast,-0.33037171607627475,0.859848129051382,0.46470204952941563,0,1
Italy,Emilia-Romagna,Bologna,"389,200",IT,0.317453176159582,0.4640237563686527,-0.15626908988082158,0.6193763045140467,ER,44.4938203,11.3426327,-0.8921776304631538,-0.5302406256209524,0.8494306807703206,1.3253520713958058,0.8787754822485049,0.32599088070729004,0.771331895706909,20.3,0.2,Overcast,0.15820225514651318,-0.7279616416594908,0.6360526145885445,5,4
Italy,Trentino-Alto Adige/Südtirol,Bolzano,"106,410",IT,0.16170283479530673,0.07331240641334295,-0.22813934236923927,-1.0911933198509236,TT,46.6559455,11.2302129,2.7727322402837635,4.981644744301108,-2.2050410721118423,-2.040520680681551,-2.463047017462336,-1.794518833457414,-2.0882830875829046,11.5,-12.7,Overcast,-0.25708562039285654,2.1447348125157255,0.3353295742423632,3,-12
Italy,Lombardy,Brescia,"197,236",IT,0.28284198918974307,0.5294538867439438,-0.24630435123993827,0.39625852742296364,LO,45.7795805,10.425873,0.6078065782391711,1.1671398432079108,-1.3120801592712992,-1.2107944306107283,-1.5737943516680655,-0.9751829317606507,-1.2656556225034856,15.1,-9.0,Overcast,-0.23265692183171707,1.1497266814404052,0.45492347206574385,0,0
Italy,Sardinia,Cagliari,"148,296",IT,-0.0690384116702863,0.2004338025710514,-0.3742491963292094,0.024395565604491843,SA,39.2171994,9.113311,-1.124133951396503,-0.8834904958389217,2.095142509171652,1.260785424538096,1.7780946660178054,2.2553651213949326,2.4628795035912465,20.0,10.9,Overcast,1.9170685515485513,-2.23533011408241,1.26987291482163,1,7
Italy,Sicily,Catania,"299,730",IT,-0.5680163571521313,-0.3379626988027726,-0.23919630429053432,0.32188593505926927,SI,37.5023612,15.0873718,-1.1086701966676131,-0.8828967985780511,2.110572080391404,1.9049946597660088,1.7715579660340195,1.8990201982602093,2.3211493149150755,24.2,7.2,Overcast,2.0147833457931084,-1.6968807030197999,1.4505191528585637,1,8
Italy,Emilia-Romagna,Ferrara,"129,724",IT,-0.3978446878837564,-0.16036663064126813,-0.4856085985365379,0.32188593505926927,ER,44.7667642,11.827939,-1.0468151777520531,-0.7600014655778501,0.7732453499083416,1.219646606140905,0.8438695043350861,0.23396268977389034,0.7273428820388399,18.6,-2.0,Overcast,-0.037227333342601816,-0.8888442382353986,0.5987148633269059,5,4
Italy,Tuscany,Florence,"362,742",IT,0.516467501236156,0.5724508295619922,-0.23208825734113037,0.6193763045140467,TU,43.7697955,11.2556404,-0.9231051399209338,-0.7303166025343233,1.0123891200987594,1.2359003627283516,0.8775988762514234,0.7880624967225426,0.9213991543052077,19.8,-2.1,Overcast,0.28034574795221057,0.20472260065219033,0.7276404504292827,5,1
Italy,Apulia,Foggia,"146,017",IT,-0.443992937176875,-0.2706631361310446,-0.4050507331099598,0.024395565604491843,AP,41.5028106,15.4528939,-1.0158876682942735,-0.8532119355345243,1.6356679620549754,1.9520745064330909,1.3269316331368841,1.2752327102650864,1.6063552673810726,22.5,0.1,Overcast,1.1597788961532294,-1.323662066818933,1.005235044371287,1,5
Italy,Emilia-Romagna,Forlì,"116,726",IT,0.21073534966924526,0.25277790687128426,-0.13494494903260973,0.17314075033188056,ER,44.2227278,12.041273,-0.9540326493787136,-0.814027916317069,0.8336219329421471,1.1860181442358468,0.8205988523928074,0.3999076294689819,0.8088487103564826,18.0,-1.0,Overcast,0.18263095370765303,-0.8402895807102374,0.6637885904297707,5,1
Italy,Liguria,Genoa,"561,191",IT,-0.045964287023727,0.2639945006499056,-0.2107641164929185,0.32188593505926927,LI,44.40726,8.9338624,-1.0468151777520531,-0.8158090080996806,1.2666416197633361,0.9417634159321021,1.1065141096836142,1.3548495068168587,1.2971157922432013,17.2,4.0,Overcast,-0.037227333342601816,1.0330505641038232,0.6453232798578304,5,0
Italy,Campania,Giugliano in Campania,"124,222",IT,-0.2882425958125997,-0.1678443598270157,-0.48165968356464683,-0.570585173305063,CM,40.9283217,14.2011232,-1.093206441938723,-0.8561804218388771,1.3513438405991665,1.366939269285062,1.079975107749442,1.2181402961096006,1.38498412129089,19.8,-0.6,Overcast,0.47577533644132597,-0.05616809649793028,1.0712659267096376,5,-1
Italy,Lazio,Latina,"127,719",IT,-0.34881217300981787,-0.2500993808702388,-0.3055380758183045,0.32188593505926927,LZ,41.4595261,13.0125912,-1.124133951396503,-0.8834904958389217,1.5876292025106873,1.4743261576352198,1.306144927188444,1.4984539366250207,1.6443108751844413,20.1,2.4,Overcast,1.0864928004698111,-0.7497025330886675,1.0135581616414417,1,4
Italy,Tuscany,Livorno,"153,859",IT,-0.14114505119078413,0.058356948041847836,-0.5219386162779359,0.5450037121503524,TU,42.7902379,10.3402239,-1.124133951396503,-0.8834904958389217,1.7262328366056818,1.3950750824122973,1.4291656208833003,1.7553238321973679,1.8334307244706034,19.5,8.1,Overcast,0.9399206091029747,-0.7359333018501891,0.8518661341556872,1,5
Italy,Sicily,Messina,"219,387",IT,-0.7295352296780464,-0.566033438968073,-0.3750389793235876,0.0987681579681862,SI,38.1937571,15.5542082,-1.093206441938723,-0.8716165506215109,1.9624598636543704,1.543152409667571,1.5818629325045448,1.9691675605800738,2.1936799037372796,25.8,8.9,Overcast,0.8422058148584172,0.020649719885160626,1.376365503857656,1,3
Italy,Lombardy,Milan,"1,358,420",IT,1.4711594084875472,1.5482944883020482,0.07197819549448305,0.8424940816051297,LO,45.4641943,9.1896346,-0.9076413851920437,-0.7053813175777607,0.5063341850086576,0.9286483157891288,0.7466034085763497,0.052664395547451885,0.30621115268294,20.3,-0.6,Overcast,-0.18379952470943828,0.12283190960229119,0.5035340944452772,5,0
Italy,Emilia-Romagna,Modena,"184,836",IT,0.1963140217651457,0.4135490843648567,-0.26052044513874617,0.470631119786658,ER,44.5384728,10.9359609,-0.830322611547594,-0.3456007774902156,0.7165730306645341,1.1438704719815065,0.7434657925841311,0.2712888091734509,0.6280659309924502,21.4,0.5,Overcast,0.2314883508299314,-0.6583907890861254,0.6267563926258002,5,3
Italy,Lombardy,Monza,"122,369",IT,0.38090701893762013,0.5331927513368175,-0.23998608728491252,0.6193763045140467,LO,45.6395418,9.2788304,-0.7993951020898141,-0.6834145189255509,0.4107525122541766,0.7657744652956266,0.578348750993693,0.05395150311295402,0.2457673957475142,18.9,-1.4,Overcast,-0.403657811759693,0.5598238273287433,0.47445216645825794,5,0
Italy,Campania,Naples,"917,510",IT,0.12420738224464788,0.23595301620335227,-0.4003120351436905,0.6937488968777411,CM,40.8358846,14.2487679,-1.093206441938723,-0.8787409177519574,1.7100740796005003,1.1493631207593313,1.346803201087594,1.8915733616312327,1.9196535791915559,18.9,7.0,Overcast,1.0864928004698111,-0.35184421993473364,1.0875785951135977,1,5
Italy,Piedmont,Novara,"101,797",IT,-0.5968590129603304,-0.4015233968816268,-0.26841827508252836,0.6193763045140467,PI,45.58425,8.545997,-0.7993951020898141,-0.6181078202297919,0.20071783861822154,0.4678262928168019,0.42708951336888074,-0.10482240871719732,0.0637779352105412,19.0,-5.8,Overcast,-0.3059430175151353,0.3061800939883485,0.4841739095341044,5,3
Italy,Veneto,Padua,"207,112",IT,0.47897204868549714,0.542539912819002,-0.21708238044794426,0.470631119786658,VE,45.4077172,11.8734455,-0.9849601588364935,-0.6834145189255509,0.6245789519743794,1.1001534715049288,0.7754956225046835,0.10221803681928272,0.49971893350706265,16.6,-2.2,Overcast,0.03605876234081655,-0.5888199365127599,0.5131733453110363,5,2
Italy,Sicily,Palermo,"632,499",IT,-0.5016782487932733,-0.3323544019134619,-0.6238206225527259,0.0987681579681862,SI,38.1112268,13.3524434,-1.0468151777520531,-0.8674606697954171,2.1773363309055953,1.7609527479393385,1.8526130458329686,2.096591209564781,2.409456437116558,24.7,9.3,Overcast,2.307927728526781,-0.7214393742307379,1.3838507689870334,1,5
Italy,Emilia-Romagna,Parma,"197,018",IT,0.005952493431031438,0.20604209946036206,-0.2944811138970095,0.17314075033188056,ER,44.6952006,10.0979869,-0.7530038379031443,-0.35331884188153256,0.6715968514190623,1.0268434245519011,0.6964015527008702,0.30346649831100336,0.5745331662293149,20.8,-1.0,Overcast,0.28034574795221057,-0.33372681041041985,0.6080879576276277,5,2
Italy,Umbria,Perugia,"162,367",IT,-0.743956557582146,-0.49312557940703433,-0.47771076859275574,0.17314075033188056,UM,43.1070321,12.4029962,-0.9540326493787136,-0.7481275203604394,0.6884847942096772,0.9349256286780727,0.4184610693902822,0.5393749278166019,0.6797338248519532,18.4,-3.0,Overcast,0.3780605421967679,-0.35111952355376125,0.8080167569952126,5,3
Italy,Abruzzo,Pescara,"118,829",IT,-0.7843362757136247,-0.5847277619324419,-0.20839476750978386,-0.9424481351235348,AB,42.3102619,13.9575901,-0.7530038379031443,-0.3859721912294122,1.019826815110169,1.1672983004420296,0.7401974425922383,0.8406500343987714,1.0690530505576283,21.2,0.0,Overcast,0.47577533644132597,-0.362714665649322,0.9123261774114385,5,-1
Italy,Emilia-Romagna,Piacenza,"102,728",IT,-0.10076533305930534,0.19295607338530382,-0.1902297586390849,-0.7193303580324517,ER,44.8476352,9.6665313,-0.5365112716986851,0.29024898890212897,0.31665837850197626,0.5444991859603376,0.23294952385043105,0.16786052265988957,0.26233183730332055,19.3,-0.8,Overcast,0.0849161594630952,0.22356470655747698,0.5893161112039297,5,-3
Italy,Tuscany,Prato,"196,317",IT,0.023258086915950917,0.23969188079622605,-0.1997071545716235,-0.4218399885776743,TU,43.9357181,11.0941473,-0.9076413851920437,-0.7451590340560866,0.6311999589061056,0.8267540762168002,0.4740230192524653,0.5232860832478257,0.5427206625790897,17.4,-2.9,Overcast,0.20705965226879236,0.46488860142133853,0.7095188044271277,5,-2
Italy,Emilia-Romagna,Ravenna,"156,050",IT,-0.47571985856589405,-0.17719152130920013,-0.4342727039019538,0.024395565604491843,ER,44.3640607,12.0590095,-0.9540326493787136,-0.8365884122301492,0.8214591140411321,1.244980047442716,0.8445231743334654,0.31891178909702833,0.7819726296864667,17.9,-1.5,Overcast,0.25591704939107124,-0.8642045612823318,0.6453232798578304,5,3
Italy,Calabria,Reggio Calabria,"171,181",IT,-0.8276002594259234,-0.5940749234146263,-0.8465394269673829,-0.12434961912289687,CA,38.1035389,15.6397556,-1.124133951396503,-0.8834904958389217,2.0555331373069636,1.6518844364939322,1.66213360830544,2.0520021260456014,2.271126895382309,24.6,8.7,Overcast,1.0132067047863929,-0.40039887745989483,1.3838507689870334,1,3
Italy,Emilia-Romagna,Reggio Emilia,"170,451",IT,-0.37188629765637715,-0.06128671893011304,-0.24946348321745113,0.32188593505926927,ER,44.6086674,10.5940667,-0.7839313473609242,-0.2755445007074924,0.4504493864131171,0.8978222257094909,0.46513310727451534,0.05385956685827532,0.3609505986190159,20.9,-1.0,Overcast,0.28034574795221057,-0.4583745879376996,0.6174348162272101,5,4
Italy,Emilia-Romagna,Rimini,"149,681",IT,-0.02289016237716769,0.1649145889387505,-0.2984300288689006,-0.049977026759202514,ER,43.9465433,12.630749,-1.0004239135653834,-0.7932485121866001,1.0228018931147334,1.208885498331287,0.9262319241307924,0.7485299072106925,0.9933612315277837,20.3,1.1,Overcast,0.5246327335636044,-0.5743260088933085,0.7004221962764219,5,1
Italy,Lazio,Rome,"2,755,309",IT,0.9894870564906217,1.011767419224661,-0.05991556456667913,0.9168666739688242,LZ,41.8933203,12.4829321,-1.1086701966676131,-0.8781472204910868,1.4919308600305365,1.6629818289226002,1.2471838933346928,1.2304597542365485,1.4690130102428614,20.5,1.4,Overcast,1.0864928004698111,-0.7815891738514602,0.9633149302978227,1,4
Italy,Campania,Salerno,"127,485",IT,0.03479514923923057,0.07331240641334295,-0.5069327393847498,0.32188593505926927,CM,40.4194417,15.3106085,-0.830322611547594,-0.5872355626645238,0.7058394159029683,0.6314848074214231,0.2971399176912114,0.8142643293059783,0.8157597025287737,18.2,0.2,Overcast,0.8422058148584172,0.5460545960902649,1.1360610006166794,5,1
Italy,Sardinia,Sassari,"121,409",IT,-0.5737848883137711,-0.39217623539944235,-0.6617302062828803,-0.34746739621397993,SA,40.7234746,8.5612674,-1.0158876682942735,-0.846087568404078,1.5008852614756467,1.2462130910459013,1.2142389254164105,1.4920183987975104,1.6261009593018991,20.0,4.8,Overcast,1.721638963059435,-0.8989899875690145,1.0957061870647975,1,3
Italy,Sicily,Syracuse,"116,635",IT,-0.5968590129603304,-0.4613452303676072,-0.5653766809687378,-0.19872221148659122,SI,37.0646139,15.2907196,-1.124133951396503,-0.8834904958389217,2.242671377280342,1.9658621758141666,1.9144502276795847,2.0735152096404215,2.430299111921878,23.6,7.8,Overcast,2.918645192555267,-1.5425203738726452,1.4942830906266644,1,6
Italy,Apulia,Taranto,"188,310",IT,-0.5247523734398326,-0.31366007894909304,-0.5645868979743596,-0.049977026759202514,AP,40.5488156,17.0805801,-1.1086701966676131,-0.8799283122736984,1.8821327575311337,2.042535068957699,1.5291771306352275,1.5602350997691214,1.9350113395744215,19.8,3.4,Overcast,1.8437824558651332,-1.5330993209200021,1.1199752219078822,1,6
Italy,Umbria,Terni,"106,793",IT,-0.9631607417244593,-0.7062408612008396,-0.5290466632273398,0.17314075033188056,UM,42.6539486,12.4396528,-0.8921776304631538,-0.7629699518822028,0.7000934319137619,0.9781942496625817,0.37113536150767046,0.5778042822723072,0.6749071001601941,17.4,-2.7,Overcast,0.6467762263693018,-0.22647174602648107,0.8692494387601566,5,4
Italy,Trentino-Alto Adige/Südtirol,Trento,"118,277",IT,0.13862871014874745,0.24903904227841048,-0.19891737157724526,-0.8680755427598404,TT,46.1029536,11.1297425,-0.04167112037420697,0.33893216429351275,-0.4968796185892681,-0.1894980425540853,-0.5038672983219455,-0.5443696423361631,-0.6109762370395599,16.0,-9.6,Overcast,-0.28151431895399587,-0.21705069307383798,0.4155260737948586,0,-3
Italy,Friuli-Venezia Giulia,Trieste,"199,032",IT,0.08094339853234918,0.22660585472116782,-0.376618545312344,0.0987681579681862,FG,45.6496485,13.7772781,-0.5519750264275749,-0.4304994857947023,0.8069337331953201,0.9360465774082414,0.8232135323863224,0.5939850630957624,0.7193349069820594,17.2,-0.1,Overcast,0.10934485802423478,0.6699776772365721,0.47445216645825794,5,0
